Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2,lat,long
20100810,222,25.7,25,18.4,25,0.1,25,3,25,13.7,42,21.6,25,65.4,100,10/08/2010,-17.95,145.3
20100811,223,25.3,25,17.6,25,15.6,25,4.2,25,15.7,42,18.6,25,57.7,92.5,11/08/2010,-17.95,145.3
20100812,224,24.1,25,9.6,25,0,25,4.7,25,21.7,42,9.1,25,30.3,76.2,12/08/2010,-17.95,145.3
20100813,225,24.6,25,7.5,25,0,25,4.8,25,22.6,42,8.4,25,27.2,81.1,13/08/2010,-17.95,145.3
20100814,226,25.3,25,7.8,25,0,25,4.1,25,21.9,42,11.9,25,36.9,100,14/08/2010,-17.95,145.3
20100815,227,27.3,25,10.2,25,0,25,4.1,25,21.6,42,15.6,25,43,100,15/08/2010,-17.95,145.3
20100816,228,26.4,25,11.9,25,0,25,5.3,25,22,42,12.6,25,36.6,90.5,16/08/2010,-17.95,145.3
20100817,229,26.3,25,12.7,25,0,25,4.2,25,21.7,42,16.4,25,47.9,100,17/08/2010,-17.95,145.3
20100818,230,27.4,25,15.8,25,0.2,25,3.3,25,20.9,42,19.7,25,54,100,18/08/2010,-17.95,145.3
20100819,231,27.5,25,18.9,25,0,25,3.2,25,19.1,42,22.7,25,61.8,100,19/08/2010,-17.95,145.3
20100820,232,28.6,25,16.7,25,0,25,4.4,25,22.3,42,21.8,25,55.7,100,20/08/2010,-17.95,145.3
20100821,233,27.1,25,18.1,25,0,25,4.6,25,17.4,42,20.9,25,58.3,100,21/08/2010,-17.95,145.3
20100822,234,26.9,25,16.6,25,0,25,4.4,25,22.4,42,19.8,25,55.9,100,22/08/2010,-17.95,145.3
20100823,235,28.8,25,16.9,25,0,25,5.7,25,23.1,42,19.3,25,48.7,100,23/08/2010,-17.95,145.3
20100824,236,29,25,13.7,25,0,25,5.1,25,23.4,42,18.9,25,47.2,100,24/08/2010,-17.95,145.3
20100825,237,28,25,13.2,25,0.2,25,4.8,25,23,42,18.5,25,49,100,25/08/2010,-17.95,145.3
20100826,238,27.6,25,15.1,25,0,25,3.8,25,19.6,42,20.1,25,54.4,100,26/08/2010,-17.95,145.3
20100827,239,21.6,25,15.3,25,1.5,25,3.9,25,12.4,42,16.1,25,62.4,92.7,27/08/2010,-17.95,145.3
20100828,240,24.2,25,15.1,25,0,25,3,25,20.4,42,16.4,25,54.3,95.6,28/08/2010,-17.95,145.3
20100829,241,22.8,25,17.4,25,1.5,25,3.1,25,7.1,42,20.4,25,73.5,100,29/08/2010,-17.95,145.3
20100830,242,22.6,25,17.6,25,4.1,25,3.8,25,5.2,42,19.3,25,70.4,96,30/08/2010,-17.95,145.3
20100831,243,23.7,25,17.6,25,0.6,25,4.5,25,9.8,42,18.6,25,63.5,92.5,31/08/2010,-17.95,145.3
20100901,244,24.7,25,17.4,25,0.4,25,4.3,25,15.1,42,19.1,25,61.4,96.2,1/09/2010,-17.95,145.3
20100902,245,27,25,14.5,25,0,25,5.1,25,23.6,42,18.2,25,51.1,100,2/09/2010,-17.95,145.3
20100903,246,27.2,25,14.5,25,0,25,6.1,25,23.6,42,17,25,47.1,100,3/09/2010,-17.95,145.3
20100904,247,26.4,25,18.4,25,0.6,25,3.6,25,19.7,42,23.6,25,68.6,100,4/09/2010,-17.95,145.3
20100905,248,28.2,25,19.7,25,0.2,25,4.3,25,16.5,42,23.3,25,60.9,100,5/09/2010,-17.95,145.3
20100906,249,25.5,25,18.6,25,0.1,25,3.7,25,15.9,42,21.1,25,64.7,98.5,6/09/2010,-17.95,145.3
20100907,250,27.8,25,18.6,25,0.8,25,5.2,25,18.4,42,21.8,25,58.4,100,7/09/2010,-17.95,145.3
20100908,251,27.3,25,19.1,25,0,25,5.1,25,13.8,42,21,25,57.9,95,8/09/2010,-17.95,145.3
20100909,252,27.6,25,19.4,25,0.1,25,4.8,25,19,42,21.3,25,57.7,94.6,9/09/2010,-17.95,145.3
20100910,253,28.8,25,17.4,25,0.1,25,5.6,25,24.9,42,20.4,25,51.5,100,10/09/2010,-17.95,145.3
20100911,254,29.7,25,17.7,25,0,25,5.4,25,24.1,42,21.5,25,51.6,100,11/09/2010,-17.95,145.3
20100912,255,27.4,25,18.4,25,0,25,4.5,25,20,42,23,25,63,100,12/09/2010,-17.95,145.3
20100913,256,27.9,25,18.5,25,0,25,4.2,25,22.7,42,22.6,25,60.1,100,13/09/2010,-17.95,145.3
20100914,257,29.5,25,17.2,25,0,25,5.4,25,25.3,42,22.3,25,54.1,100,14/09/2010,-17.95,145.3
20100915,258,30.5,25,14.9,25,0,25,5.6,25,25.5,42,19.6,25,44.9,100,15/09/2010,-17.95,145.3
20100916,259,30.1,25,14.4,25,0,25,6.1,25,25.7,42,16.9,25,39.6,100,16/09/2010,-17.95,145.3
20100917,260,29.1,25,16.1,25,0,25,5.7,25,25.7,42,18.7,25,46.4,100,17/09/2010,-17.95,145.3
20100918,261,27.4,25,18.2,25,0.1,25,4.4,25,16,42,22.1,25,60.6,100,18/09/2010,-17.95,145.3
20100919,262,26.3,25,18.7,25,1.2,25,3.7,25,22.2,42,21.5,25,62.9,99.7,19/09/2010,-17.95,145.3
20100920,263,25.5,25,19.4,25,1.8,25,2.7,25,10.8,42,23.9,25,73.3,100,20/09/2010,-17.95,145.3
20100921,264,26.5,25,19.2,25,4.1,25,2.7,25,14.8,42,23.7,25,68.5,100,21/09/2010,-17.95,145.3
20100922,265,27.6,25,20.1,25,0.3,25,5.3,25,21.5,42,24.8,25,67.2,100,22/09/2010,-17.95,145.3
20100923,266,28,25,18.9,25,0.2,25,5.5,25,17.3,42,21.5,25,56.9,98.5,23/09/2010,-17.95,145.3
20100924,267,27.3,25,17.5,25,0,25,5.2,25,17.9,42,21.1,25,58.2,100,24/09/2010,-17.95,145.3
20100925,268,28.1,25,18.1,25,0,25,5.5,25,24.7,42,21.3,25,56,100,25/09/2010,-17.95,145.3
20100926,269,27.7,25,17.9,25,0,25,4.1,25,21.7,42,21.8,25,58.7,100,26/09/2010,-17.95,145.3
20100927,270,28.7,25,19.3,25,0.7,25,4.7,25,25.8,42,21.6,25,54.9,96.5,27/09/2010,-17.95,145.3
20100928,271,29.5,25,18.9,25,0,25,5.5,25,18.3,42,23.1,25,56,100,28/09/2010,-17.95,145.3
20100929,272,30.5,25,19.2,25,5.1,25,4.8,25,24.4,42,23.2,25,53.1,100,29/09/2010,-17.95,145.3
20100930,273,28,25,19,25,1.2,25,6.2,25,25.1,42,18.6,25,49.2,84.7,30/09/2010,-17.95,145.3
20101001,274,27,25,18.9,25,0.2,25,5.8,25,19.1,42,20.1,25,56.4,92.1,1/10/2010,-17.95,145.3
20101002,275,27.4,25,19.1,25,0,25,5,25,21.9,42,21.5,25,58.9,97.3,2/10/2010,-17.95,145.3
20101003,276,26.9,25,19.5,25,0.6,25,5.4,25,19.8,42,22.6,25,63.8,99.7,3/10/2010,-17.95,145.3
20101004,277,28.3,25,19.6,25,0.2,25,5.6,25,28.7,42,22.9,25,59.5,100,4/10/2010,-17.95,145.3
20101005,278,29.4,25,17.5,25,0,25,6.4,25,29,42,20.8,25,50.7,100,5/10/2010,-17.95,145.3
20101006,279,28.8,25,18.9,25,0.7,25,6.2,25,22.4,42,22.6,25,57.1,100,6/10/2010,-17.95,145.3
20101007,280,29.3,25,18.8,25,0,25,6,25,21.7,42,22.6,25,55.5,100,7/10/2010,-17.95,145.3
20101008,281,28,25,20.3,25,0,25,4.3,25,19.3,42,22.4,25,59.3,94.1,8/10/2010,-17.95,145.3
20101009,282,28.4,25,19.4,25,0.1,25,4,25,22.7,42,21.3,25,55.1,94.6,9/10/2010,-17.95,145.3
20101010,283,26.4,25,19.4,25,0.4,25,4.7,25,15.2,42,21.4,25,62.2,95,10/10/2010,-17.95,145.3
20101011,284,26.6,25,18.1,25,1.8,25,5,25,15.8,42,20.7,25,59.5,99.7,11/10/2010,-17.95,145.3
20101012,285,27.9,25,18,25,0,25,5.7,25,23.2,42,19.7,25,52.4,95.5,12/10/2010,-17.95,145.3
20101013,286,27.7,25,18.6,25,0,25,6.5,25,20.5,42,21.1,25,56.8,98.5,13/10/2010,-17.95,145.3
20101014,287,25.7,25,19.5,25,14.5,25,3.1,25,13.4,42,23.6,25,71.5,100,14/10/2010,-17.95,145.3
20101015,288,28.9,25,18.7,25,1.8,25,5.2,25,18.9,42,23,25,57.8,100,15/10/2010,-17.95,145.3
20101016,289,25.7,25,18,25,5,25,5.4,25,24,42,17.6,25,53.3,85.3,16/10/2010,-17.95,145.3
20101017,290,24.7,25,15.2,25,0,25,4.4,25,24.2,42,11.6,25,37.3,67.2,17/10/2010,-17.95,145.3
20101018,291,24.9,25,16.2,25,0,25,3.2,25,13.8,42,17.2,25,54.6,93.5,18/10/2010,-17.95,145.3
20101019,292,25.8,25,17.9,25,1,25,4.8,25,14.4,42,18,25,54.2,87.8,19/10/2010,-17.95,145.3
20101020,293,26.4,25,18,25,0,25,4.9,25,15.8,42,18,25,52.3,87.3,20/10/2010,-17.95,145.3
20101021,294,23.4,25,19.5,25,0,25,5,25,10,42,21.3,25,74,94,21/10/2010,-17.95,145.3
20101022,295,25.7,25,17.6,25,3.8,25,4.5,25,16.9,42,20.9,25,63.3,100,22/10/2010,-17.95,145.3
20101023,296,27.6,25,18.4,25,0.6,25,6,25,21.7,42,20.1,25,54.4,95,23/10/2010,-17.95,145.3
20101024,297,28.4,25,18.1,25,0,25,6.5,25,26.5,42,21.1,25,54.5,100,24/10/2010,-17.95,145.3
20101025,298,29.5,25,16,25,0,25,6.9,25,30,42,19.1,25,46.3,100,25/10/2010,-17.95,145.3
20101026,299,29.6,25,16.4,25,0,25,6.7,25,29.8,42,18.9,25,45.6,100,26/10/2010,-17.95,145.3
20101027,300,29.3,25,17,25,0,25,7,25,29,42,19.5,25,47.9,100,27/10/2010,-17.95,145.3
20101028,301,28.9,25,17.9,25,0,25,6.3,25,25.7,42,19.1,25,48,93.2,28/10/2010,-17.95,145.3
20101029,302,29,25,17.2,25,0,25,7.4,25,29.2,42,18.6,25,46.4,94.8,29/10/2010,-17.95,145.3
20101030,303,29.2,25,15.7,25,0,25,7.3,25,30.6,42,17.7,25,43.7,99.3,30/10/2010,-17.95,145.3
20101031,304,29.2,25,16.7,25,0,25,6.6,25,29,42,20.6,25,50.8,100,31/10/2010,-17.95,145.3
20101101,305,29.1,25,16.8,25,0,25,6.9,25,28,42,19.1,25,47.4,99.9,1/11/2010,-17.95,145.3
20101102,306,28.2,25,18,25,0,25,5.6,25,20.6,42,20.2,25,52.8,97.9,2/11/2010,-17.95,145.3
20101103,307,23.5,25,19.2,25,0.8,25,2.2,25,6,42,22.3,25,77,100,3/11/2010,-17.95,145.3
20101104,308,24.6,25,17.4,25,23.7,25,4.4,25,8.7,42,19.5,25,63.1,98.2,4/11/2010,-17.95,145.3
20101105,309,27.8,25,16.8,25,0,25,6.4,25,23.2,42,18.7,25,50.1,97.8,5/11/2010,-17.95,145.3
20101106,310,28.8,25,16.2,25,0,25,6.3,25,26.3,42,20.2,25,51,100,6/11/2010,-17.95,145.3
20101107,311,27.7,25,17.9,25,0.1,25,5.1,25,16.8,42,19.2,25,51.7,93.7,7/11/2010,-17.95,145.3
20101108,312,28.9,25,18.2,25,0,25,5.6,25,22.7,42,19.6,25,49.2,93.8,8/11/2010,-17.95,145.3
20101109,313,28.9,25,18.6,25,0,25,6.6,25,24.3,42,20.1,25,50.5,93.8,9/11/2010,-17.95,145.3
20101110,314,28.6,25,19.7,25,0,25,4.9,25,19,42,22.7,25,58,99,10/11/2010,-17.95,145.3
20101111,315,29.7,25,20.2,25,0.6,25,6.1,25,19.9,42,22.8,25,54.7,96.4,11/11/2010,-17.95,145.3
20101112,316,28.4,25,19.7,25,2.2,25,5.1,25,19.4,42,23.6,25,61,100,12/11/2010,-17.95,145.3
20101113,317,29.7,25,19.5,25,8.6,25,5.5,25,19.4,42,24.3,25,58.3,100,13/11/2010,-17.95,145.3
20101114,318,27.7,25,20,25,15.6,25,4.8,25,20,42,24.5,25,66,100,14/11/2010,-17.95,145.3
20101115,319,28.3,25,19.1,25,17.3,25,3.8,25,20.9,42,24,25,62.4,100,15/11/2010,-17.95,145.3
20101116,320,27.6,25,19.6,25,0,25,5.1,25,24.7,42,23.1,25,62.6,100,16/11/2010,-17.95,145.3
20101117,321,29.2,25,18,25,5.6,25,3.7,25,22.6,42,22.7,25,56,100,17/11/2010,-17.95,145.3
20101118,322,29.3,25,20.3,25,10.8,25,4.4,25,15.8,42,23.9,25,58.6,100,18/11/2010,-17.95,145.3
20101119,323,27.8,25,19.8,25,0.6,25,4.1,25,7.4,42,22.1,25,59.2,95.7,19/11/2010,-17.95,145.3
20101120,324,27.5,25,20.2,25,6.8,25,4.3,25,14.3,42,24.1,25,65.7,100,20/11/2010,-17.95,145.3
20101121,325,27.7,25,19.9,25,3.3,25,5.4,25,19,42,23.2,25,62.5,99.9,21/11/2010,-17.95,145.3
20101122,326,26.7,25,19.7,25,0.1,25,4.7,25,20,42,23.7,25,67.7,100,22/11/2010,-17.95,145.3
20101123,327,27,25,20.3,25,1,25,4.8,25,19.1,42,24.1,25,67.6,100,23/11/2010,-17.95,145.3
20101124,328,27.9,25,19.8,25,1.3,25,5.2,25,20.7,42,22.4,25,59.6,97,24/11/2010,-17.95,145.3
20101125,329,27.4,25,20,25,4.4,25,6,25,16.4,42,22,25,60.3,94.1,25/11/2010,-17.95,145.3
20101126,330,26.6,25,19.8,25,2.5,25,6,25,18.7,42,23.1,25,66.3,100,26/11/2010,-17.95,145.3
20101127,331,27.6,25,19.5,25,2.4,25,4.5,25,19.9,42,22.1,25,59.9,97.5,27/11/2010,-17.95,145.3
20101128,332,28.2,25,19,25,0,25,6.5,25,17.9,42,23.6,25,61.7,100,28/11/2010,-17.95,145.3
20101129,333,28.9,25,19.3,25,37.6,25,2.6,25,18.1,42,24,25,60.3,100,29/11/2010,-17.95,145.3
20101130,334,28.8,25,19.9,25,27.3,25,4.9,25,23.3,42,24.5,25,61.9,100,30/11/2010,-17.95,145.3
20101201,335,29.7,25,18.2,25,16.2,25,5.2,25,24.2,42,24.5,25,58.8,100,1/12/2010,-17.95,145.3
20101202,336,30.3,25,20.1,25,6.7,25,4.4,25,25.8,42,25,25,57.9,100,2/12/2010,-17.95,145.3
20101203,337,29.7,25,20.1,25,12.9,25,4.9,25,23.2,42,24.2,25,58,100,3/12/2010,-17.95,145.3
20101204,338,31.2,25,19.1,25,1.8,25,5.4,25,28.7,42,24.9,25,54.8,100,4/12/2010,-17.95,145.3
20101205,339,32,25,19.9,25,0,25,6,25,29.5,42,26.4,25,55.5,100,5/12/2010,-17.95,145.3
20101206,340,31.4,25,21.4,25,6.2,25,3.9,25,17.8,42,26.4,25,57.4,100,6/12/2010,-17.95,145.3
20101207,341,30.3,25,19.4,25,18.4,25,4.4,25,24.8,42,24.2,25,56.1,100,7/12/2010,-17.95,145.3
20101208,342,30.3,25,20.4,25,3.8,25,5.3,25,27.5,42,26.9,25,62.3,100,8/12/2010,-17.95,145.3
20101209,343,30.7,25,21.5,25,0,25,5.7,25,26.7,42,25,25,56.6,97.5,9/12/2010,-17.95,145.3
20101210,344,29.9,25,20.8,25,0,25,6,25,23.3,42,25.8,25,61.2,100,10/12/2010,-17.95,145.3
20101211,345,29.7,25,20,25,0.3,25,5.7,25,18.9,42,26,25,62.3,100,11/12/2010,-17.95,145.3
20101212,346,30.4,25,20.4,25,31.2,25,3.6,25,20.8,42,26,25,59.9,100,12/12/2010,-17.95,145.3
20101213,347,30.8,25,20.7,25,17.3,25,4.6,25,14,42,26,25,58.5,100,13/12/2010,-17.95,145.3
20101214,348,29.9,25,20.3,25,13.6,25,5.3,25,20.8,42,26.1,25,61.9,100,14/12/2010,-17.95,145.3
20101215,349,29.6,25,20.8,25,13.8,25,4.4,25,21.6,42,26,25,62.7,100,15/12/2010,-17.95,145.3
20101216,350,30.2,25,20.7,25,8,25,4.5,25,25.8,42,25.7,25,59.9,100,16/12/2010,-17.95,145.3
20101217,351,31.4,25,20,25,5.9,25,4.8,25,26,42,26.1,25,56.8,100,17/12/2010,-17.95,145.3
20101218,352,31.7,25,21.3,25,5.2,25,5.9,25,26.7,42,26.7,25,57.1,100,18/12/2010,-17.95,145.3
20101219,353,31.5,25,21.9,25,3,25,4.7,25,18.3,42,28.5,25,61.7,100,19/12/2010,-17.95,145.3
20101220,354,30.8,25,21.8,25,3.1,25,4,25,19.7,42,27.9,25,62.8,100,20/12/2010,-17.95,145.3
20101221,355,27.9,25,20.6,25,7.9,25,4.6,25,14.1,42,27.1,25,72.1,100,21/12/2010,-17.95,145.3
20101222,356,27.6,25,20.8,25,7.6,25,3.8,25,8.9,42,26.2,25,71,100,22/12/2010,-17.95,145.3
20101223,357,25.4,25,20.1,25,23.5,25,2.7,25,5,42,24.7,25,76.2,100,23/12/2010,-17.95,145.3
20101224,358,25.3,25,20.9,25,7.4,25,3.3,25,4,42,24.9,25,77.2,100,24/12/2010,-17.95,145.3
20101225,359,27,25,21.3,25,89,25,3.4,25,5.5,42,24.5,25,68.7,96.8,25/12/2010,-17.95,145.3
20101226,360,28,25,21.2,25,28.4,25,3.7,25,17.6,42,27.4,25,72.5,100,26/12/2010,-17.95,145.3
20101227,361,28.8,25,20.9,25,6.1,25,3.9,25,16.8,42,27.5,25,69.5,100,27/12/2010,-17.95,145.3
20101228,362,30.4,25,21.6,25,42.6,25,3.9,25,12.6,42,27.6,25,63.6,100,28/12/2010,-17.95,145.3
20101229,363,30.1,25,22,25,12.4,25,4.1,25,19.8,42,27.8,25,65.1,100,29/12/2010,-17.95,145.3
20101230,364,31.1,25,21.3,25,7.8,25,4.9,25,27.4,42,27.7,25,61.3,100,30/12/2010,-17.95,145.3
20101231,365,29.1,25,21.6,25,0.1,25,5,25,18.8,42,27.3,25,67.8,100,31/12/2010,-17.95,145.3
20110101,1,28.7,25,21.9,25,8.4,25,5.7,25,15.8,42,27.3,25,69.4,100,1/01/2011,-17.95,145.3
20110102,2,27.2,25,21.1,25,17.3,25,2.7,25,8.6,42,26.1,25,72.4,100,2/01/2011,-17.95,145.3
20110103,3,29.1,25,20.8,25,0.2,25,3.1,25,11.9,42,26.9,25,66.8,100,3/01/2011,-17.95,145.3
20110104,4,30.4,25,20.3,25,8.8,25,5.1,25,24.5,42,25.2,25,58,100,4/01/2011,-17.95,145.3
20110105,5,30.2,25,19.4,25,0,25,5,25,29.3,42,25.7,25,59.9,100,5/01/2011,-17.95,145.3
20110106,6,30.2,25,20.6,25,8.6,25,5.5,25,24.3,42,27,25,62.9,100,6/01/2011,-17.95,145.3
20110107,7,32.1,25,20.8,25,10.3,25,5.2,25,29,42,26.2,25,54.8,100,7/01/2011,-17.95,145.3
20110108,8,31.7,25,20.9,25,0,25,6,25,24.3,42,26.3,25,56.3,100,8/01/2011,-17.95,145.3
20110109,9,31.3,25,21.4,25,0,25,6.3,25,25.5,42,28.3,25,61.9,100,9/01/2011,-17.95,145.3
20110110,10,30.9,25,19.9,25,0,25,6.1,25,22.5,42,26.2,25,58.7,100,10/01/2011,-17.95,145.3
20110111,11,29.7,25,21.2,25,23.4,25,3.4,25,22.4,42,26.9,25,64.5,100,11/01/2011,-17.95,145.3
20110112,12,29.4,25,20.1,25,4.9,25,3.7,25,14.2,42,26.1,25,63.7,100,12/01/2011,-17.95,145.3
20110113,13,31.1,25,21.7,25,1.3,25,5.7,25,19.9,42,26.5,25,58.7,100,13/01/2011,-17.95,145.3
20110114,14,29.5,25,21.2,25,12.4,25,4.1,25,23.6,42,26.3,25,63.8,100,14/01/2011,-17.95,145.3
20110115,15,29.2,25,21.4,25,14,25,5.3,25,19.5,42,27,25,66.6,100,15/01/2011,-17.95,145.3
20110116,16,30,25,20.9,25,1.9,25,5,25,18.8,42,27.2,25,64.1,100,16/01/2011,-17.95,145.3
20110117,17,27.7,25,21,25,3.1,25,2.2,25,19.3,42,27.6,25,74.3,100,17/01/2011,-17.95,145.3
20110118,18,29.8,25,21.1,25,6.8,25,5.1,25,22.7,42,27.9,25,66.5,100,18/01/2011,-17.95,145.3
20110119,19,30.6,25,20.3,25,24.5,25,4.1,25,12.2,42,27.8,25,63.3,100,19/01/2011,-17.95,145.3
20110120,20,29.2,25,21,25,3.5,25,5,25,16.8,42,27.2,25,67.1,100,20/01/2011,-17.95,145.3
20110121,21,28,25,21,25,21.9,25,4.9,25,24,42,26.7,25,70.6,100,21/01/2011,-17.95,145.3
20110122,22,26.7,25,21,25,12,25,5.3,25,18,42,25.1,25,71.7,100,22/01/2011,-17.95,145.3
20110123,23,28.6,25,19.7,25,3.3,25,4.5,25,28.5,42,21.3,25,54.4,92.9,23/01/2011,-17.95,145.3
20110124,24,29.1,25,18.3,25,1.7,25,5.2,25,29.4,42,23,25,57.1,100,24/01/2011,-17.95,145.3
20110125,25,30.2,25,17,25,0,25,7.2,25,30.1,42,21.8,25,50.8,100,25/01/2011,-17.95,145.3
20110126,26,30.7,25,16.9,25,0,25,6.1,25,29.7,42,22.4,25,50.7,100,26/01/2011,-17.95,145.3
20110127,27,29.4,25,18.7,25,0.4,25,6.3,25,29.2,42,21.3,25,52,98.8,27/01/2011,-17.95,145.3
20110128,28,30.2,25,20,25,0.8,25,8,25,30.3,42,21.8,25,50.8,93.3,28/01/2011,-17.95,145.3
20110129,29,29.8,25,19.3,25,0,25,7.2,25,26.5,42,22.5,25,53.6,100,29/01/2011,-17.95,145.3
20110130,30,28.7,25,20.7,25,0,25,4.6,25,18,42,22,25,55.9,90.2,30/01/2011,-17.95,145.3
20110131,31,29.6,25,19.6,25,0,25,5,25,25.6,42,24.5,25,59.1,100,31/01/2011,-17.95,145.3
20110201,32,31.1,25,21.5,25,0.2,25,5.8,25,21.9,42,26.9,25,59.5,100,1/02/2011,-17.95,145.3
20110202,33,29.1,25,22.4,25,6.9,25,4.7,25,11.3,42,24.9,25,61.8,92,2/02/2011,-17.95,145.3
20110203,34,25.6,25,20.1,25,112.4,25,3.3,25,10,42,24.9,25,75.9,100,3/02/2011,-17.95,145.3
20110204,35,26.8,25,20.5,25,4.7,25,4.2,25,19,42,27.2,25,77.2,100,4/02/2011,-17.95,145.3
20110205,36,28.5,25,20.2,25,2.1,25,4.6,25,23.9,42,25.2,25,64.8,100,5/02/2011,-17.95,145.3
20110206,37,28.5,25,19.5,25,0,25,4.7,25,13,42,26.7,25,68.6,100,6/02/2011,-17.95,145.3
20110207,38,28.9,25,19.2,25,10.2,25,5.3,25,18.3,42,25.1,25,63,100,7/02/2011,-17.95,145.3
20110208,39,28.9,25,19.4,25,3.2,25,6.4,25,28.1,42,23.7,25,59.5,100,8/02/2011,-17.95,145.3
20110209,40,29.3,25,19.2,25,0,25,6.1,25,27.5,42,23.6,25,57.9,100,9/02/2011,-17.95,145.3
20110210,41,27.1,25,20.8,25,2,25,4.5,25,17.1,42,24.4,25,68.1,99.4,10/02/2011,-17.95,145.3
20110211,42,27.6,25,20.2,25,13.3,25,4.2,25,14.2,42,24,25,65,100,11/02/2011,-17.95,145.3
20110212,43,28.3,25,19.7,25,11.9,25,5.2,25,20,42,24.7,25,64.2,100,12/02/2011,-17.95,145.3
20110213,44,29.2,25,19.2,25,4.7,25,4.8,25,23.5,42,24.1,25,59.5,100,13/02/2011,-17.95,145.3
20110214,45,29.3,25,19.9,25,0,25,4.1,25,25.1,42,23.6,25,57.9,100,14/02/2011,-17.95,145.3
20110215,46,29.2,25,19,25,0.2,25,3.9,25,22.6,42,23.8,25,58.7,100,15/02/2011,-17.95,145.3
20110216,47,27.6,25,19.9,25,1.9,25,3.4,25,13.4,42,24.5,25,66.4,100,16/02/2011,-17.95,145.3
20110217,48,29.5,25,19.4,25,0.8,25,4.8,25,22.1,42,24.3,25,58.9,100,17/02/2011,-17.95,145.3
20110218,49,30.4,25,19.8,25,0.1,25,7,25,20.8,42,24.7,25,56.9,100,18/02/2011,-17.95,145.3
20110219,50,30.1,25,19.5,25,0,25,4.4,25,20.6,42,25.3,25,59.3,100,19/02/2011,-17.95,145.3
20110220,51,29.2,25,20.3,25,5.8,25,4.3,25,24.8,42,25.5,25,62.9,100,20/02/2011,-17.95,145.3
20110221,52,30.3,25,19.6,25,0.3,25,4.7,25,25.2,42,24.7,25,57.2,100,21/02/2011,-17.95,145.3
20110222,53,30.2,25,19.6,25,0,25,5.3,25,25.6,42,27,25,62.9,100,22/02/2011,-17.95,145.3
20110223,54,28.6,25,21,25,0.1,25,6.5,25,19.7,42,25.5,25,65.2,100,23/02/2011,-17.95,145.3
20110224,55,25.5,25,20.5,25,7.5,25,3,25,9,42,23.2,25,71.1,96.2,24/02/2011,-17.95,145.3
20110225,56,27.1,25,20.7,25,19.1,25,4.1,25,14,42,24.9,25,69.4,100,25/02/2011,-17.95,145.3
20110226,57,26.3,25,21,25,12.2,25,3.9,25,13.9,42,25.7,25,75.1,100,26/02/2011,-17.95,145.3
20110227,58,27.2,25,20.7,25,24.7,25,4,25,11.1,42,25.1,25,69.6,100,27/02/2011,-17.95,145.3
20110228,59,26.7,25,20.8,25,34.2,25,2.5,25,13.4,42,26.1,25,74.5,100,28/02/2011,-17.95,145.3
20110301,60,26.1,25,20.3,25,29.4,25,1.9,25,8.2,42,25.7,25,76,100,1/03/2011,-17.95,145.3
20110302,61,27.8,25,20.5,25,21.4,25,2.7,25,21.6,42,26.2,25,70.1,100,2/03/2011,-17.95,145.3
20110303,62,29.5,25,20,25,0,25,4.5,25,23.1,42,26.5,25,64.3,100,3/03/2011,-17.95,145.3
20110304,63,30,25,20.6,25,4.1,25,4.9,25,22.9,42,26.9,25,63.4,100,4/03/2011,-17.95,145.3
20110305,64,30.1,25,20.6,25,4.6,25,5.9,25,21,42,27,25,63.3,100,5/03/2011,-17.95,145.3
20110306,65,27.6,25,21.3,25,2.6,25,4.9,25,11,42,27.4,25,74.2,100,6/03/2011,-17.95,145.3
20110307,66,25.4,25,21.1,25,3.6,25,4.2,25,14.3,42,25.8,25,79.6,100,7/03/2011,-17.95,145.3
20110308,67,24.7,25,20.5,25,4.7,25,2.9,25,9.4,42,25.1,25,80.7,100,8/03/2011,-17.95,145.3
20110309,68,25.9,25,20,25,48.9,25,3,25,9.1,42,25.2,25,75.4,100,9/03/2011,-17.95,145.3
20110310,69,23.2,25,20.1,25,20.2,25,2,25,15.1,42,25.1,25,88.3,100,10/03/2011,-17.95,145.3
20110311,70,24.5,25,19.4,25,5.6,25,3,25,14.9,42,24,25,78.1,100,11/03/2011,-17.95,145.3
20110312,71,25.2,25,19.6,25,12.1,25,3.1,25,14.1,42,24.4,25,76.1,100,12/03/2011,-17.95,145.3
20110313,72,26.3,25,18.9,25,24.7,25,2.3,25,12.3,42,22.3,25,65.2,100,13/03/2011,-17.95,145.3
20110314,73,27.9,25,18.7,25,7.8,25,3.4,25,20.5,42,22.4,25,59.6,100,14/03/2011,-17.95,145.3
20110315,74,26.4,25,20.2,25,0,25,3.1,25,17.7,42,25.1,25,72.9,100,15/03/2011,-17.95,145.3
20110316,75,26.9,25,20.5,25,3.9,25,3,25,8.9,42,25.7,25,72.5,100,16/03/2011,-17.95,145.3
20110317,76,27.8,25,20.3,25,3.7,25,3.7,25,16.8,42,26.1,25,69.9,100,17/03/2011,-17.95,145.3
20110318,77,29.4,25,20.6,25,2.9,25,4.1,25,18.5,42,25.7,25,62.7,100,18/03/2011,-17.95,145.3
20110319,78,29.9,25,20.6,25,0.2,25,4.7,25,24.1,42,25.6,25,60.7,100,19/03/2011,-17.95,145.3
20110320,79,29.9,25,21.6,25,9.8,25,2.8,25,16.2,42,26.5,25,62.8,100,20/03/2011,-17.95,145.3
